Geneid;sorted.step1.CH4_B9_C_hisat2.bam;sorted.step1.CH32_B9_C_hisat2.bam;sorted.step1.CH88_B9_C_hisat2.bam;sorted.step1.CH1_B9_EAB_hisat2.bam;sorted.step1.CH29_B9_EAB_hisat2.bam;sorted.step1.CH85_B9_EAB_hisat2.bam
FRAEX38873_v2_000066800;70;204;63;147;84;111
FRAEX38873_v2_000400990;17;36;18;12;11;22
FRAEX38873_v2_000401000;39;55;12;5;2;9
FRAEX38873_v2_000401010;0;11;0;6;3;6
FRAEX38873_v2_000074590;697;601;587;638;497;698
FRAEX38873_v2_000074600;0;2;0;126;15;31
FRAEX38873_v2_000074610;0;0;0;3;3;2
FRAEX38873_v2_000074620;678;97;88;5789;1493;1031
FRAEX38873_v2_000074630;696;843;2016;2402;2343;2949
FRAEX38873_v2_000074640;10;21;14;10;22;12
FRAEX38873_v2_000074650;1;2;6;5;12;3
FRAEX38873_v2_000074660;353;359;573;265;385;314
FRAEX38873_v2_000074670;0;0;0;0;0;0
FRAEX38873_v2_000074680;138;195;489;794;1545;439
FRAEX38873_v2_000074690;3;0;1;0;4;8
FRAEX38873_v2_000074700;114;122;97;117;166;141
FRAEX38873_v2_000074710;170;78;98;148;125;58
FRAEX38873_v2_000401020;0;2;2;3;0;0
FRAEX38873_v2_000083190;1451;1251;1302;1315;1515;1509
FRAEX38873_v2_000083200;816;523;762;1452;1435;910
FRAEX38873_v2_000083210;407;614;719;1206;986;979
FRAEX38873_v2_000083220;97;118;182;335;286;328
FRAEX38873_v2_000083230;132;354;816;538;520;341
FRAEX38873_v2_000083240;0;0;0;0;0;0
FRAEX38873_v2_000083250;0;0;23;144;99;203
FRAEX38873_v2_000083260;0;0;3;0;0;0
FRAEX38873_v2_000083270;301;465;658;337;314;314
FRAEX38873_v2_000083280;0;0;0;0;0;0
FRAEX38873_v2_000083290;0;0;2;3;4;3
FRAEX38873_v2_000083300;1472;1759;1621;1779;2021;1759
FRAEX38873_v2_000083310;151;100;159;139;215;179
FRAEX38873_v2_000083320;11;8;71;2;10;24
FRAEX38873_v2_000083330;1767;1754;1411;1006;1093;1756
FRAEX38873_v2_000083340;6414;5892;5393;4491;3463;4090
FRAEX38873_v2_000083350;418;724;401;320;272;312
FRAEX38873_v2_000083360;537;434;321;511;396;495
FRAEX38873_v2_000083370;7;8;1;4;3;1
FRAEX38873_v2_000083380;765;732;665;438;462;389
FRAEX38873_v2_000083390;6808;6691;3065;5993;4446;5288
FRAEX38873_v2_000083400;22;26;19;76;33;25
FRAEX38873_v2_000083410;2131;1865;1488;1596;1559;1595
FRAEX38873_v2_000083420;677;681;1208;1151;942;674
FRAEX38873_v2_000083430;1148;824;1522;5361;4719;4445
FRAEX38873_v2_000083440;39;13;64;611;115;626
FRAEX38873_v2_000083450;668;658;637;1681;1418;1698
FRAEX38873_v2_000083460;684;605;518;776;743;737
FRAEX38873_v2_000083470;86;116;86;181;168;178
FRAEX38873_v2_000083480;32;32;12;7;50;42
FRAEX38873_v2_000083490;61;55;27;47;35;63
FRAEX38873_v2_000083500;33;45;86;194;183;150
FRAEX38873_v2_000083510;0;2;11;40;36;18
FRAEX38873_v2_000090910;367;276;201;275;246;273
FRAEX38873_v2_000090920;39;285;873;355;1373;137
FRAEX38873_v2_000090930;384;304;289;316;363;388
FRAEX38873_v2_000090940;5;1;5;39;17;16
FRAEX38873_v2_000090950;30;13;10;8;8;5
FRAEX38873_v2_000090960;1022;1046;1669;1650;1763;1622
FRAEX38873_v2_000090970;18;2;7;11;4;5
FRAEX38873_v2_000090980;2006;2043;741;251;91;140
FRAEX38873_v2_000090990;153;117;155;219;255;181
FRAEX38873_v2_000091000;6;20;8;76;47;41
FRAEX38873_v2_000091010;319;253;238;226;275;211
FRAEX38873_v2_000091020;528;583;430;488;479;529
FRAEX38873_v2_000091030;3267;2730;2344;4453;3936;4836
FRAEX38873_v2_000091040;478;237;394;1087;810;832
FRAEX38873_v2_000091050;1073;1042;751;1879;1305;1570
FRAEX38873_v2_000091060;213;184;215;185;157;188
FRAEX38873_v2_000091070;402;356;272;566;387;596
FRAEX38873_v2_000091080;24;87;79;138;52;77
FRAEX38873_v2_000091090;676;454;216;1210;742;537
FRAEX38873_v2_000091100;77;107;66;139;104;93
FRAEX38873_v2_000091110;691;489;680;624;740;787
FRAEX38873_v2_000091120;169;154;55;148;21;85
FRAEX38873_v2_000091130;68;53;78;133;100;132
FRAEX38873_v2_000091140;138;78;61;196;176;127
FRAEX38873_v2_000091150;67;117;27;25;97;23
FRAEX38873_v2_000091160;1304;1737;1966;1243;1286;1351
FRAEX38873_v2_000091170;352;625;736;648;753;510
FRAEX38873_v2_000091180;0;1;7;28;12;5
FRAEX38873_v2_000091190;0;0;3;27;9;38
FRAEX38873_v2_000091200;33;124;109;21;30;11
FRAEX38873_v2_000091210;0;1;0;0;0;0
FRAEX38873_v2_000091220;13;27;73;31;32;21
FRAEX38873_v2_000091230;605;383;407;493;545;510
FRAEX38873_v2_000091240;462;471;398;337;341;298
FRAEX38873_v2_000091250;12;3;5;87;43;36
FRAEX38873_v2_000091260;68;181;398;100;237;331
FRAEX38873_v2_000091270;78;45;73;81;80;25
FRAEX38873_v2_000091280;3984;3950;3092;2972;3147;3760
FRAEX38873_v2_000091290;236;143;126;746;956;328
FRAEX38873_v2_000091300;0;2;4;2;0;0
FRAEX38873_v2_000091310;565;587;567;1260;1163;988
FRAEX38873_v2_000091320;912;991;1038;3100;3461;3381
FRAEX38873_v2_000091330;0;0;0;0;0;0
FRAEX38873_v2_000091340;203;197;225;565;463;478
FRAEX38873_v2_000099230;1123;1018;927;739;803;884
FRAEX38873_v2_000099240;23;37;85;378;173;285
FRAEX38873_v2_000099250;0;0;3;6;1;3
FRAEX38873_v2_000099260;100;130;67;81;74;106
FRAEX38873_v2_000099270;538;607;712;649;601;643
FRAEX38873_v2_000099280;40;29;42;13;37;44
FRAEX38873_v2_000099290;0;0;0;0;0;0
FRAEX38873_v2_000099300;5;0;1;0;0;0
FRAEX38873_v2_000099310;110;134;103;826;220;121
FRAEX38873_v2_000099320;11;5;21;28;35;11
FRAEX38873_v2_000099330;0;0;0;0;0;3
FRAEX38873_v2_000099340;484;506;474;361;326;279
FRAEX38873_v2_000099350;26;73;21;379;474;81
FRAEX38873_v2_000099360;72;57;41;261;132;126
FRAEX38873_v2_000099370;14;29;11;158;66;66
FRAEX38873_v2_000099380;389;337;231;188;213;197
FRAEX38873_v2_000099390;0;0;0;0;0;0
FRAEX38873_v2_000099400;269;322;285;163;249;245
FRAEX38873_v2_000099410;146;124;130;123;127;142
FRAEX38873_v2_000099420;374;246;153;169;153;93
FRAEX38873_v2_000099430;37;143;83;34;49;61
FRAEX38873_v2_000106980;0;0;1;0;5;4
FRAEX38873_v2_000106990;0;0;0;0;0;0
FRAEX38873_v2_000107000;0;0;0;0;0;0
FRAEX38873_v2_000107010;133;290;221;504;389;352
FRAEX38873_v2_000107020;6;22;3;106;8;43
FRAEX38873_v2_000107030;0;0;0;2;0;0
FRAEX38873_v2_000107040;0;0;0;0;0;0
FRAEX38873_v2_000107050;36;53;79;388;68;248
FRAEX38873_v2_000107060;0;0;0;0;0;0
FRAEX38873_v2_000107070;207;199;157;1336;366;343
FRAEX38873_v2_000107080;124;105;146;273;274;399
FRAEX38873_v2_000107090;22;4;6;309;340;86
FRAEX38873_v2_000107100;0;3;3;111;10;28
FRAEX38873_v2_000107110;0;2;3;32;21;9
FRAEX38873_v2_000107120;3;0;0;4;7;0
FRAEX38873_v2_000107130;65;53;43;35;22;38
FRAEX38873_v2_000107140;895;1524;1143;1213;1501;1167
FRAEX38873_v2_000113770;5;0;0;0;0;0
FRAEX38873_v2_000113780;0;0;0;0;0;0
FRAEX38873_v2_000113790;1897;1282;1604;1454;1955;1716
FRAEX38873_v2_000113800;193;242;263;133;197;147
FRAEX38873_v2_000113810;12;2;11;3;12;9
FRAEX38873_v2_000113820;0;0;0;0;0;0
FRAEX38873_v2_000113830;236;253;741;0;0;1
FRAEX38873_v2_000113840;0;0;0;0;0;0
FRAEX38873_v2_000113850;0;0;0;0;0;0
FRAEX38873_v2_000113860;13447;6246;2135;1934;11191;1555
FRAEX38873_v2_000113870;3732;3773;3218;4238;3944;4069
FRAEX38873_v2_000113880;135;90;145;75;176;94
FRAEX38873_v2_000113890;230;157;74;200;181;174
FRAEX38873_v2_000113900;815;1047;741;607;707;707
FRAEX38873_v2_000113910;19;10;25;0;1;7
FRAEX38873_v2_000113920;455;281;261;189;254;252
FRAEX38873_v2_000113930;2;0;5;27;31;6
FRAEX38873_v2_000113940;1001;936;970;554;737;721
FRAEX38873_v2_000113950;0;1;0;0;4;0
FRAEX38873_v2_000113960;1180;878;490;1217;1920;1151
FRAEX38873_v2_000113970;1145;1548;1876;1349;1496;1798
FRAEX38873_v2_000113980;0;2;1;1;3;8
FRAEX38873_v2_000113990;694;686;688;370;485;456
FRAEX38873_v2_000114000;82;67;74;106;87;66
FRAEX38873_v2_000114010;1583;1463;1207;1231;1163;1057
FRAEX38873_v2_000114020;3;0;0;4;0;4
FRAEX38873_v2_000114030;2;0;6;0;0;0
FRAEX38873_v2_000114040;388;349;378;849;727;850
FRAEX38873_v2_000114050;0;0;1;5;0;0
FRAEX38873_v2_000114060;0;0;0;0;0;0
FRAEX38873_v2_000114070;1879;1851;1311;3415;2137;3577
FRAEX38873_v2_000114080;271;186;94;1079;784;1851
FRAEX38873_v2_000401070;0;0;0;0;0;1
FRAEX38873_v2_000401080;1014;1269;704;488;396;638
FRAEX38873_v2_000401090;1112;1125;697;439;483;684
FRAEX38873_v2_000121240;111;84;107;93;83;43
FRAEX38873_v2_000121250;95;120;165;236;331;299
FRAEX38873_v2_000121260;270;186;169;490;343;411
FRAEX38873_v2_000121270;765;818;968;564;567;502
FRAEX38873_v2_000121280;1284;862;682;844;1397;1018
FRAEX38873_v2_000121290;1458;1146;1468;1500;1806;1502
FRAEX38873_v2_000121300;8;18;7;63;93;19
FRAEX38873_v2_000121310;12;7;24;157;372;95
FRAEX38873_v2_000121320;104;115;106;132;139;190
FRAEX38873_v2_000121330;723;718;676;867;819;608
FRAEX38873_v2_000121340;2977;2090;928;2916;1972;1573
FRAEX38873_v2_000121350;1161;1080;1169;472;785;748
FRAEX38873_v2_000121360;3229;2753;3187;1829;2334;1923
FRAEX38873_v2_000121370;27;12;31;5;0;13
FRAEX38873_v2_000121380;265;248;173;357;369;332
FRAEX38873_v2_000121390;242;186;169;124;157;136
FRAEX38873_v2_000121400;0;0;0;14;1;0
FRAEX38873_v2_000121410;2730;3279;2988;1524;1743;1551
FRAEX38873_v2_000121420;1119;799;438;1003;551;1049
FRAEX38873_v2_000121430;0;0;0;0;0;0
FRAEX38873_v2_000121440;8697;5121;5423;4474;4456;4766
FRAEX38873_v2_000121450;124;202;157;116;201;56
FRAEX38873_v2_000121460;1094;823;765;994;1327;1124
FRAEX38873_v2_000121470;187;158;171;173;122;146
FRAEX38873_v2_000121480;375;383;374;777;709;591
FRAEX38873_v2_000121490;2371;2546;3859;2370;2877;2617
FRAEX38873_v2_000121500;10;13;37;63;124;58
FRAEX38873_v2_000121510;12;0;0;0;0;1
FRAEX38873_v2_000401100;174;201;117;126;137;108
FRAEX38873_v2_000401110;0;1;0;2;2;0
FRAEX38873_v2_000128420;30;26;5;26;26;30
FRAEX38873_v2_000128430;286;213;197;361;251;293
FRAEX38873_v2_000128440;884;619;407;496;675;504
FRAEX38873_v2_000128450;80;44;40;623;265;407
FRAEX38873_v2_000128460;622;595;433;1350;1037;1213
FRAEX38873_v2_000128470;167;139;147;168;69;227
FRAEX38873_v2_000128480;1693;1456;1420;867;1182;1115
FRAEX38873_v2_000128490;1410;1686;1800;1421;1612;1707
FRAEX38873_v2_000128500;978;950;936;1982;1885;1846
FRAEX38873_v2_000128510;481;481;422;509;539;407
FRAEX38873_v2_000128520;299;196;106;644;469;573
FRAEX38873_v2_000128530;397;295;267;514;435;440
FRAEX38873_v2_000128540;67;455;1071;124;56;253
FRAEX38873_v2_000128550;2325;2915;3095;1530;2137;2154
FRAEX38873_v2_000128560;457;365;403;282;263;338
FRAEX38873_v2_000128570;14;66;111;132;3;45
FRAEX38873_v2_000128580;17;15;69;0;0;0
FRAEX38873_v2_000128590;0;0;0;0;0;0
FRAEX38873_v2_000128600;0;0;0;0;0;0
FRAEX38873_v2_000128610;213;350;419;310;327;239
FRAEX38873_v2_000128620;0;0;0;0;0;0
FRAEX38873_v2_000128630;720;994;953;1338;1182;1253
FRAEX38873_v2_000128640;1226;1220;1663;1158;1455;1380
FRAEX38873_v2_000128650;31;29;2;9;10;25
FRAEX38873_v2_000128660;77;397;2236;951;139;2148
FRAEX38873_v2_000128670;336;413;1021;326;654;874
FRAEX38873_v2_000128680;387;414;430;468;492;402
FRAEX38873_v2_000128690;96;86;74;112;145;96
FRAEX38873_v2_000128700;296;256;223;290;299;205
FRAEX38873_v2_000128710;3365;2698;3488;2495;2896;3111
FRAEX38873_v2_000128720;243;172;165;130;154;147
FRAEX38873_v2_000128740;569;426;383;639;531;596
FRAEX38873_v2_000128750;1568;227;151;18042;8978;8918
FRAEX38873_v2_000128760;3523;3561;4732;16769;8403;12371
FRAEX38873_v2_000136590;3;3;2;15;15;7
FRAEX38873_v2_000136600;54;176;69;3;3;6
FRAEX38873_v2_000136610;39;45;32;20;10;20
FRAEX38873_v2_000136620;69;63;80;257;203;54
FRAEX38873_v2_000136640;59;99;31;17;193;140
FRAEX38873_v2_000136650;925;1004;839;1752;1404;1566
FRAEX38873_v2_000136660;3737;3023;2088;2658;2719;2628
FRAEX38873_v2_000136670;0;0;0;0;0;0
FRAEX38873_v2_000136680;316;1230;2386;1525;3710;1025
FRAEX38873_v2_000136690;8;17;0;16;3;14
FRAEX38873_v2_000136700;307;345;275;210;245;253
FRAEX38873_v2_000136710;884;892;911;954;1078;1075
FRAEX38873_v2_000136720;6;34;161;0;0;0
FRAEX38873_v2_000401120;0;0;0;0;0;0
FRAEX38873_v2_000142540;917;993;1448;1195;1380;1565
FRAEX38873_v2_000142550;272;316;310;309;324;255
FRAEX38873_v2_000142560;2014;2372;2640;1761;2107;1789
FRAEX38873_v2_000142570;113;65;112;179;148;178
FRAEX38873_v2_000142580;215;217;307;317;403;288
FRAEX38873_v2_000142590;0;0;0;0;0;0
FRAEX38873_v2_000142600;1374;1241;1316;1564;1380;1501
FRAEX38873_v2_000142610;1922;1660;1855;1422;1468;1503
FRAEX38873_v2_000142620;4;3;3;5;5;6
FRAEX38873_v2_000142630;187;76;115;303;156;79
FRAEX38873_v2_000142640;737;792;748;1138;763;1016
FRAEX38873_v2_000142650;1203;432;188;680;608;342
FRAEX38873_v2_000142660;1486;1494;1537;958;1423;1115
FRAEX38873_v2_000142670;348;356;301;215;363;119
FRAEX38873_v2_000142680;590;477;505;540;567;537
FRAEX38873_v2_000149280;0;0;0;0;0;0
FRAEX38873_v2_000149290;4;0;5;3;2;7
FRAEX38873_v2_000156350;408;527;396;360;368;290
FRAEX38873_v2_000156360;64;43;45;141;173;93
FRAEX38873_v2_000156370;2033;1970;1607;1643;1603;2881
FRAEX38873_v2_000156380;56;104;146;33;59;22
FRAEX38873_v2_000156390;375;434;392;472;379;380
FRAEX38873_v2_000156400;410;299;225;327;223;340
FRAEX38873_v2_000156410;102;104;83;222;198;161
FRAEX38873_v2_000156420;2;11;8;1;8;9
FRAEX38873_v2_000156430;16;26;8;8;38;7
FRAEX38873_v2_000156440;560;572;567;598;600;536
FRAEX38873_v2_000162730;1;0;2;13;14;1
FRAEX38873_v2_000162740;10;30;11;169;183;36
FRAEX38873_v2_000162750;4082;3217;4058;7884;8514;6981
FRAEX38873_v2_000162760;870;642;660;684;714;711
FRAEX38873_v2_000162770;577;302;311;288;372;312
FRAEX38873_v2_000162780;0;0;0;0;0;0
FRAEX38873_v2_000162790;55;55;54;113;86;82
FRAEX38873_v2_000162800;23;15;7;181;134;107
FRAEX38873_v2_000162810;3354;2302;2532;1833;2471;1832
FRAEX38873_v2_000162820;0;0;0;0;0;4
FRAEX38873_v2_000162830;73;57;30;14;41;31
FRAEX38873_v2_000162840;67;29;43;74;91;80
FRAEX38873_v2_000162860;0;0;0;0;0;0
FRAEX38873_v2_000162870;110;93;93;186;165;164
FRAEX38873_v2_000162880;8;0;5;6;2;3
FRAEX38873_v2_000162890;507;514;518;483;421;510
FRAEX38873_v2_000162900;110;32;46;92;69;87
FRAEX38873_v2_000162910;84;28;60;131;127;56
FRAEX38873_v2_000162920;30;14;18;11;31;35
FRAEX38873_v2_000162930;80;84;92;81;115;80
FRAEX38873_v2_000162940;9;29;72;210;136;38
FRAEX38873_v2_000162950;0;7;46;0;0;0
FRAEX38873_v2_000162960;7;13;17;166;225;54
FRAEX38873_v2_000162970;564;452;559;617;571;678
FRAEX38873_v2_000162980;20;8;80;71116;34435;15880
FRAEX38873_v2_000167690;0;0;0;2;3;0
FRAEX38873_v2_000167700;0;0;79;19;0;31
FRAEX38873_v2_000167710;1688;1761;1447;1197;1172;1277
FRAEX38873_v2_000167720;2468;1981;1832;2286;2167;2227
FRAEX38873_v2_000167730;913;834;895;872;1015;851
FRAEX38873_v2_000167740;0;0;0;0;0;0
FRAEX38873_v2_000167750;1076;554;563;1490;2235;1324
FRAEX38873_v2_000167760;1670;1625;1414;762;680;1011
FRAEX38873_v2_000173440;586;945;758;493;529;497
FRAEX38873_v2_000173450;1468;1187;1166;1071;1392;1105
FRAEX38873_v2_000173460;719;925;860;768;748;656
FRAEX38873_v2_000173480;590;605;666;517;565;457
FRAEX38873_v2_000173490;3;6;0;23;8;6
FRAEX38873_v2_000173500;151;67;92;55;28;104
FRAEX38873_v2_000173510;0;0;0;0;0;0
FRAEX38873_v2_000173520;0;0;0;0;0;0
FRAEX38873_v2_000173530;0;234;99;35;94;45
FRAEX38873_v2_000179670;298;307;345;182;160;109
FRAEX38873_v2_000179680;748;919;1094;748;1059;892
FRAEX38873_v2_000179690;70;45;40;306;366;675
FRAEX38873_v2_000179700;68;156;108;107;104;52
FRAEX38873_v2_000179710;0;0;0;56;2;8
FRAEX38873_v2_000179720;0;0;0;2;0;0
FRAEX38873_v2_000179730;59;153;157;165;187;132
FRAEX38873_v2_000179740;846;1134;1331;1365;1561;1333
FRAEX38873_v2_000179750;0;0;0;0;0;0
FRAEX38873_v2_000179760;5861;6649;7263;6799;8604;5311
FRAEX38873_v2_000179770;31;46;46;19;32;44
FRAEX38873_v2_000179780;70;31;52;168;194;151
FRAEX38873_v2_000179790;147;514;178;946;528;462
FRAEX38873_v2_000179800;812;893;844;629;742;774
FRAEX38873_v2_000179810;120;337;264;757;392;476
FRAEX38873_v2_000179820;0;0;0;0;0;0
FRAEX38873_v2_000184640;162;221;181;339;208;134
FRAEX38873_v2_000184650;0;0;0;0;0;0
FRAEX38873_v2_000184660;750;725;902;1030;1498;1151
FRAEX38873_v2_000184670;0;0;0;0;3;2
FRAEX38873_v2_000184680;0;0;0;0;0;0
FRAEX38873_v2_000184690;225;45;309;2030;1833;2099
FRAEX38873_v2_000184700;0;0;0;0;0;0
FRAEX38873_v2_000184710;0;0;0;0;0;0
FRAEX38873_v2_000184720;93;36;51;24;55;50
FRAEX38873_v2_000184730;190;314;2533;121;315;559
FRAEX38873_v2_000184740;0;0;0;0;0;0
FRAEX38873_v2_000190780;1577;2118;1733;1022;937;535
FRAEX38873_v2_000190790;373;389;267;582;480;160
FRAEX38873_v2_000190800;401;389;337;738;548;647
FRAEX38873_v2_000190810;11;19;18;21;9;22
FRAEX38873_v2_000190820;1629;238;454;6459;8648;8454
FRAEX38873_v2_000190830;21;30;27;14;6;1
FRAEX38873_v2_000196010;1110;2576;1013;3173;7012;2234
FRAEX38873_v2_000196020;242;227;237;205;235;266
FRAEX38873_v2_000196030;16;5;27;97;54;37
FRAEX38873_v2_000196040;1154;946;562;652;629;732
FRAEX38873_v2_000196050;14;8;6;13;2;13
FRAEX38873_v2_000196060;20;54;68;53;57;49
FRAEX38873_v2_000196070;260;279;225;1140;663;636
FRAEX38873_v2_000196080;11697;11274;4447;3460;2463;2217
FRAEX38873_v2_000196090;1190;977;1273;688;1051;959
FRAEX38873_v2_000196100;69;33;49;45;62;20
FRAEX38873_v2_000196110;893;837;567;2598;2693;1667
FRAEX38873_v2_000202090;3387;1275;731;2817;2141;2510
FRAEX38873_v2_000202100;9;12;10;3;6;0
FRAEX38873_v2_000202110;3054;2886;2868;3306;4226;3380
FRAEX38873_v2_000202120;1067;1202;1519;874;1122;928
FRAEX38873_v2_000202130;0;0;0;0;0;0
FRAEX38873_v2_000202140;3560;3366;3239;2881;2384;2512
FRAEX38873_v2_000202150;20;52;25;49;85;58
FRAEX38873_v2_000202160;0;0;0;1;0;0
FRAEX38873_v2_000202170;532;190;162;393;466;340
FRAEX38873_v2_000202180;6904;8298;7863;5586;5386;4534
FRAEX38873_v2_000202190;141;105;123;76;98;92
FRAEX38873_v2_000202200;407;645;495;771;909;830
FRAEX38873_v2_000202210;1644;1797;1581;4489;3276;2766
FRAEX38873_v2_000202220;601;1058;1241;296;573;315
FRAEX38873_v2_000202230;1426;1469;1264;965;889;1015
FRAEX38873_v2_000202240;617;502;518;370;426;408
FRAEX38873_v2_000202250;12;28;64;47;36;26
FRAEX38873_v2_000202260;33;30;30;50;99;39
FRAEX38873_v2_000202270;8706;7512;4718;7814;7750;6783
FRAEX38873_v2_000202280;19;22;1;13;5;1
FRAEX38873_v2_000202290;1336;1018;340;606;305;123
FRAEX38873_v2_000202300;5701;6468;6737;2664;3648;4429
FRAEX38873_v2_000202310;446;393;464;108;63;99
FRAEX38873_v2_000202320;48;265;506;1489;1030;1125
FRAEX38873_v2_000202330;50;128;125;475;252;120
FRAEX38873_v2_000202340;3;0;2;0;0;0
FRAEX38873_v2_000202350;64;71;53;74;62;85
FRAEX38873_v2_000202360;0;0;0;0;0;0
FRAEX38873_v2_000202370;637;987;705;1057;1019;994
FRAEX38873_v2_000202380;2692;4918;5281;14740;17298;14049
FRAEX38873_v2_000206890;1848;2024;1975;3986;2987;2930
FRAEX38873_v2_000206900;577;542;559;553;655;617
FRAEX38873_v2_000206910;0;0;0;0;0;0
FRAEX38873_v2_000206920;0;0;0;1;0;0
FRAEX38873_v2_000206930;3293;4160;3845;3193;2665;2699
FRAEX38873_v2_000206940;1043;1213;982;1105;1130;1045
FRAEX38873_v2_000206950;449;375;598;598;997;1040
FRAEX38873_v2_000206960;2153;2977;3665;1436;2166;1135
FRAEX38873_v2_000206970;3;0;0;1;3;0
FRAEX38873_v2_000206980;251;264;179;182;250;216
FRAEX38873_v2_000212140;0;0;0;4;0;2
FRAEX38873_v2_000212150;3;8;2;8;7;15
FRAEX38873_v2_000212160;396;348;383;495;571;459
FRAEX38873_v2_000212170;1907;3105;4244;1212;1858;2112
FRAEX38873_v2_000212180;0;0;0;0;2;0
FRAEX38873_v2_000212190;37;37;17;423;416;140
FRAEX38873_v2_000212200;482;467;582;463;563;434
FRAEX38873_v2_000212230;492;523;395;445;352;142
FRAEX38873_v2_000212240;1103;1512;1476;2147;2225;1319
FRAEX38873_v2_000212250;1564;1244;1565;3410;3048;2836
FRAEX38873_v2_000217240;417;287;333;376;385;290
FRAEX38873_v2_000217250;1;1;7;26;8;7
FRAEX38873_v2_000217260;0;0;0;0;0;0
FRAEX38873_v2_000217270;329;306;330;357;323;314
FRAEX38873_v2_000217280;0;0;0;0;0;0
FRAEX38873_v2_000217290;0;3;0;0;0;0
FRAEX38873_v2_000217300;672;478;471;421;654;511
FRAEX38873_v2_000217310;458;325;300;567;480;644
FRAEX38873_v2_000217320;3;0;8;2;4;0
FRAEX38873_v2_000217330;680;972;238;514;300;102
FRAEX38873_v2_000217340;190;146;226;365;272;186
FRAEX38873_v2_000217350;137;196;110;177;247;128
FRAEX38873_v2_000217360;1336;1161;1043;902;1155;1104
FRAEX38873_v2_000221540;262;304;296;470;322;385
FRAEX38873_v2_000221550;1283;1521;1613;735;788;729
FRAEX38873_v2_000221560;1467;1246;1164;806;887;958
FRAEX38873_v2_000221570;174;156;75;0;2;14
FRAEX38873_v2_000221580;156;132;123;195;107;97
FRAEX38873_v2_000221590;0;0;0;0;0;0
FRAEX38873_v2_000221600;0;0;0;0;0;0
FRAEX38873_v2_000221610;406;478;542;463;346;517
FRAEX38873_v2_000221620;35;51;34;30;72;27
FRAEX38873_v2_000221630;652;537;482;381;539;474
FRAEX38873_v2_000221640;7247;6026;4708;4568;5592;4736
FRAEX38873_v2_000221650;153;230;267;166;168;239
FRAEX38873_v2_000221660;1;0;1;0;2;6
FRAEX38873_v2_000221670;0;0;0;0;0;0
FRAEX38873_v2_000221680;233;256;275;421;484;589
FRAEX38873_v2_000221690;303;410;445;656;454;570
FRAEX38873_v2_000221700;0;0;0;0;0;0
FRAEX38873_v2_000221710;74;51;44;75;57;76
FRAEX38873_v2_000221720;436;397;469;624;561;538
FRAEX38873_v2_000221730;236;105;222;534;492;410
FRAEX38873_v2_000221740;1113;759;590;708;604;758
FRAEX38873_v2_000221750;213;83;97;89;83;43
FRAEX38873_v2_000221760;209;227;241;215;232;269
FRAEX38873_v2_000226980;1730;6825;10911;1129;1328;983
FRAEX38873_v2_000226990;1118;1396;848;447;477;340
FRAEX38873_v2_000227000;92;123;112;213;204;139
FRAEX38873_v2_000227010;410;328;302;494;479;485
FRAEX38873_v2_000227020;427;434;304;235;252;230
FRAEX38873_v2_000227030;103;107;112;251;184;262
FRAEX38873_v2_000227040;0;1;0;6;8;5
FRAEX38873_v2_000227050;0;0;0;0;0;0
FRAEX38873_v2_000227060;3016;2197;1866;3463;1975;3559
FRAEX38873_v2_000227070;640;692;1073;1551;1720;1788
FRAEX38873_v2_000227080;33;42;61;142;206;152
FRAEX38873_v2_000227090;0;1;0;0;0;0
FRAEX38873_v2_000227100;24249;19508;14868;13452;12427;14895
FRAEX38873_v2_000227110;266;150;88;570;354;218
FRAEX38873_v2_000227120;12;15;6;1;9;9
FRAEX38873_v2_000227130;91;47;9;223;80;99
FRAEX38873_v2_000227140;497;57;45;3548;1091;3478
FRAEX38873_v2_000227160;142;180;148;320;248;392
FRAEX38873_v2_000227170;0;0;4;10;1;4
FRAEX38873_v2_000227180;72;76;34;83;53;51
FRAEX38873_v2_000227190;12;1;1;9;5;7
FRAEX38873_v2_000227200;142;133;146;64;87;64
FRAEX38873_v2_000227210;728;1723;1927;1520;661;1151
FRAEX38873_v2_000227220;92;36;3;39;22;33
FRAEX38873_v2_000227230;0;0;0;0;0;0
FRAEX38873_v2_000227240;96;84;75;291;329;201
FRAEX38873_v2_000227250;746;541;559;599;549;515
FRAEX38873_v2_000227260;26;35;13;199;71;54
FRAEX38873_v2_000227270;0;8;0;23;16;0
FRAEX38873_v2_000227280;6;10;133;128;23;1532
FRAEX38873_v2_000227290;0;5;2;6;7;6
FRAEX38873_v2_000227300;504;587;432;561;414;1029
FRAEX38873_v2_000227310;0;26;16;458;87;644
FRAEX38873_v2_000231100;368;826;360;2985;718;448
FRAEX38873_v2_000231110;821;794;664;466;715;648
FRAEX38873_v2_000231120;1;302;0;578;391;138
FRAEX38873_v2_000231130;0;0;0;0;0;0
FRAEX38873_v2_000231140;10;6;4;25;31;15
FRAEX38873_v2_000231150;2521;2679;2839;2144;2263;2289
FRAEX38873_v2_000231160;253;244;147;261;255;279
FRAEX38873_v2_000231170;14;21;37;118;124;76
FRAEX38873_v2_000231180;1023;1512;2188;2880;4670;2420
FRAEX38873_v2_000231190;1;18;11;58;10;3
FRAEX38873_v2_000231200;1854;1632;1165;1053;1013;1121
FRAEX38873_v2_000231210;466;590;548;859;659;812
FRAEX38873_v2_000231220;2;7;20;4;11;12
