Geneid;sorted.step1.CH100_B8_C_hisat2.bam;sorted.step1.CH16_B8_C_hisat2.bam;sorted.step1.CH44_B8_C_hisat2.bam;sorted.step1.CH13_B8_EAB_hisat2.bam;sorted.step1.CH41_B8_EAB_hisat2.bam;sorted.step1.CH97_B8_EAB_hisat2.bam
FRAEX38873_v2_000066650;0;4;0;0;0;0
FRAEX38873_v2_000066660;0;0;0;0;0;0
FRAEX38873_v2_000066670;5761;6593;6753;15499;12423;29987
FRAEX38873_v2_000066680;78;119;263;137;137;130
FRAEX38873_v2_000066690;414;619;626;1150;1115;1568
FRAEX38873_v2_000066700;1519;1966;2048;2082;2786;3034
FRAEX38873_v2_000066710;928;858;918;913;1258;827
FRAEX38873_v2_000066720;0;0;9;1;6;0
FRAEX38873_v2_000066730;328;185;311;411;422;684
FRAEX38873_v2_000066740;3314;2065;2511;455;731;984
FRAEX38873_v2_000066750;330;265;165;5;0;10
FRAEX38873_v2_000066760;6;0;1;25;39;22
FRAEX38873_v2_000066770;7;99;122;370;50;75
FRAEX38873_v2_000066780;422;954;853;507;743;567
FRAEX38873_v2_000066790;914;844;1354;1249;1127;979
FRAEX38873_v2_000066800;73;28;38;123;512;145
FRAEX38873_v2_000400990;101;30;57;21;27;30
FRAEX38873_v2_000401000;23;19;20;2;2;2
FRAEX38873_v2_000401010;9;0;6;1;2;0
FRAEX38873_v2_000074590;534;743;702;951;661;608
FRAEX38873_v2_000074600;0;0;0;159;49;41
FRAEX38873_v2_000074610;7;2;4;1;3;1
FRAEX38873_v2_000074620;61;327;151;13596;509;4773
FRAEX38873_v2_000074630;1470;1087;1020;2531;1603;3066
FRAEX38873_v2_000074640;20;38;40;20;45;46
FRAEX38873_v2_000074650;0;12;28;12;2;20
FRAEX38873_v2_000074660;475;374;432;201;238;225
FRAEX38873_v2_000074670;0;0;0;0;0;0
FRAEX38873_v2_000074680;277;241;221;810;1504;489
FRAEX38873_v2_000074690;0;6;4;0;0;0
FRAEX38873_v2_000074700;95;89;119;98;189;168
FRAEX38873_v2_000074710;18;127;267;105;152;110
FRAEX38873_v2_000401020;0;0;0;0;0;0
FRAEX38873_v2_000083190;1119;1246;1471;1481;1948;2009
FRAEX38873_v2_000083200;1180;1558;1210;363;543;605
FRAEX38873_v2_000083210;1055;651;632;1732;1594;1573
FRAEX38873_v2_000083220;175;165;167;489;416;476
FRAEX38873_v2_000083230;521;201;279;1007;542;595
FRAEX38873_v2_000083240;0;0;0;0;0;0
FRAEX38873_v2_000083250;0;0;0;167;32;1525
FRAEX38873_v2_000083260;0;0;0;0;0;0
FRAEX38873_v2_000083270;415;314;446;384;299;337
FRAEX38873_v2_000083280;0;0;0;0;0;0
FRAEX38873_v2_000083290;36;127;199;5;35;23
FRAEX38873_v2_000083300;1183;1422;1386;1637;2014;2054
FRAEX38873_v2_000083310;165;161;154;134;166;142
FRAEX38873_v2_000083320;46;49;54;8;6;18
FRAEX38873_v2_000083330;1590;1228;1849;728;835;916
FRAEX38873_v2_000083340;4366;5145;4153;1912;3668;2292
FRAEX38873_v2_000083350;1269;460;584;213;248;485
FRAEX38873_v2_000083360;783;657;514;484;525;525
FRAEX38873_v2_000083370;0;5;5;9;0;7
FRAEX38873_v2_000083380;233;171;266;82;143;109
FRAEX38873_v2_000083390;4890;5681;5359;6039;5299;5308
FRAEX38873_v2_000083400;11;13;34;195;154;126
FRAEX38873_v2_000083410;1116;1409;2001;1205;1234;1680
FRAEX38873_v2_000083420;634;785;608;1055;935;979
FRAEX38873_v2_000083430;1034;1225;1197;7327;6666;7961
FRAEX38873_v2_000083440;54;11;44;364;19;392
FRAEX38873_v2_000083450;421;621;818;1574;1124;1664
FRAEX38873_v2_000083460;735;719;921;815;769;1023
FRAEX38873_v2_000083470;47;33;71;196;228;272
FRAEX38873_v2_000083480;98;40;34;22;38;77
FRAEX38873_v2_000083490;102;69;91;94;63;85
FRAEX38873_v2_000083500;33;13;38;116;88;191
FRAEX38873_v2_000083510;0;5;11;51;21;27
FRAEX38873_v2_000090910;318;347;329;351;157;202
FRAEX38873_v2_000090920;8;257;189;453;2431;960
FRAEX38873_v2_000090930;341;267;255;338;346;361
FRAEX38873_v2_000090940;7;0;24;36;54;59
FRAEX38873_v2_000090950;44;56;81;24;22;13
FRAEX38873_v2_000090960;885;996;1348;1634;1286;1760
FRAEX38873_v2_000090970;61;79;90;66;68;48
FRAEX38873_v2_000090980;4274;2988;2038;207;592;155
FRAEX38873_v2_000090990;115;166;217;218;164;186
FRAEX38873_v2_000091000;5;4;10;187;70;128
FRAEX38873_v2_000091010;231;313;259;280;198;195
FRAEX38873_v2_000091020;350;363;544;348;358;445
FRAEX38873_v2_000091030;1390;2589;3003;4288;3396;4512
FRAEX38873_v2_000091040;1013;781;1108;1703;1690;1443
FRAEX38873_v2_000091050;937;1315;1502;2921;2523;2618
FRAEX38873_v2_000091060;242;237;272;120;79;151
FRAEX38873_v2_000091070;249;201;277;475;310;328
FRAEX38873_v2_000091080;7;45;48;107;159;42
FRAEX38873_v2_000091090;605;671;877;1833;1811;1202
FRAEX38873_v2_000091100;67;87;206;109;151;124
FRAEX38873_v2_000091110;514;704;931;671;770;863
FRAEX38873_v2_000091120;76;44;137;29;7;10
FRAEX38873_v2_000091130;89;65;52;136;94;197
FRAEX38873_v2_000091140;62;86;188;284;279;266
FRAEX38873_v2_000091150;69;123;257;77;79;34
FRAEX38873_v2_000091160;1611;2041;2288;1453;1835;1852
FRAEX38873_v2_000091170;443;863;857;1005;872;898
FRAEX38873_v2_000091180;5;0;0;32;78;32
FRAEX38873_v2_000091190;8;0;0;21;0;53
FRAEX38873_v2_000091200;115;118;153;54;1;27
FRAEX38873_v2_000091210;0;0;0;2;0;0
FRAEX38873_v2_000091220;44;98;106;67;97;49
FRAEX38873_v2_000091230;405;489;628;823;801;689
FRAEX38873_v2_000091240;274;576;469;258;284;367
FRAEX38873_v2_000091250;8;22;16;57;18;161
FRAEX38873_v2_000091260;355;46;110;176;160;338
FRAEX38873_v2_000091270;129;90;146;52;302;119
FRAEX38873_v2_000091280;3614;3593;3509;2870;3428;3175
FRAEX38873_v2_000091290;207;169;355;658;1023;776
FRAEX38873_v2_000091300;9;0;0;12;0;3
FRAEX38873_v2_000091310;586;422;691;1122;1393;1164
FRAEX38873_v2_000091320;739;697;1093;3842;2022;4179
FRAEX38873_v2_000091330;0;5;3;0;3;0
FRAEX38873_v2_000091340;159;214;225;493;412;447
FRAEX38873_v2_000099230;806;917;954;716;742;933
FRAEX38873_v2_000099240;52;51;40;533;244;482
FRAEX38873_v2_000099250;0;0;0;8;5;3
FRAEX38873_v2_000099260;129;88;117;96;134;143
FRAEX38873_v2_000099270;479;373;474;644;534;1098
FRAEX38873_v2_000099280;139;38;92;68;19;69
FRAEX38873_v2_000099290;0;0;0;0;0;0
FRAEX38873_v2_000099300;6;0;0;3;0;0
FRAEX38873_v2_000099310;79;278;460;366;789;192
FRAEX38873_v2_000099320;0;1;3;3;2;2
FRAEX38873_v2_000099330;0;0;0;0;0;0
FRAEX38873_v2_000099340;372;435;605;336;423;357
FRAEX38873_v2_000099350;70;49;55;585;524;556
FRAEX38873_v2_000099360;55;36;56;360;131;307
FRAEX38873_v2_000099370;4;29;31;198;52;220
FRAEX38873_v2_000099380;300;407;368;203;328;191
FRAEX38873_v2_000099390;0;0;0;0;0;0
FRAEX38873_v2_000099400;296;259;311;214;353;306
FRAEX38873_v2_000099410;101;123;148;141;193;159
FRAEX38873_v2_000099420;409;438;399;287;356;240
FRAEX38873_v2_000099430;335;139;158;67;121;55
FRAEX38873_v2_000106980;0;13;8;2;0;19
FRAEX38873_v2_000106990;0;0;0;0;0;0
FRAEX38873_v2_000107000;0;0;0;0;0;0
FRAEX38873_v2_000107010;143;96;137;492;646;649
FRAEX38873_v2_000107020;0;0;7;0;5;43
FRAEX38873_v2_000107030;0;0;0;0;0;0
FRAEX38873_v2_000107040;0;0;0;0;0;0
FRAEX38873_v2_000107050;205;159;260;455;197;197
FRAEX38873_v2_000107060;0;0;0;0;0;0
FRAEX38873_v2_000107070;1029;237;328;428;282;601
FRAEX38873_v2_000107080;159;165;203;125;198;431
FRAEX38873_v2_000107090;13;16;17;791;390;818
FRAEX38873_v2_000107100;0;0;0;106;25;44
FRAEX38873_v2_000107110;0;8;23;65;33;23
FRAEX38873_v2_000107120;0;0;0;24;13;13
FRAEX38873_v2_000107130;6;21;104;17;21;19
FRAEX38873_v2_000107140;2349;952;1202;1340;1703;1687
FRAEX38873_v2_000113770;0;10;0;0;0;0
FRAEX38873_v2_000113780;0;0;0;0;0;0
FRAEX38873_v2_000113790;1391;1148;2537;877;950;1384
FRAEX38873_v2_000113800;194;61;152;104;118;116
FRAEX38873_v2_000113810;27;4;4;9;16;9
FRAEX38873_v2_000113820;0;0;0;0;0;3
FRAEX38873_v2_000113830;538;823;1084;0;0;2
FRAEX38873_v2_000113840;0;0;0;0;0;0
FRAEX38873_v2_000113850;0;0;0;0;0;0
FRAEX38873_v2_000113860;949;5235;7256;941;2360;2154
FRAEX38873_v2_000113870;2447;2749;4981;3731;3598;4205
FRAEX38873_v2_000113880;417;203;238;131;243;203
FRAEX38873_v2_000113890;344;257;205;142;182;108
FRAEX38873_v2_000113900;1260;935;645;666;886;813
FRAEX38873_v2_000113910;22;39;76;5;0;2
FRAEX38873_v2_000113920;194;230;438;189;155;244
FRAEX38873_v2_000113930;0;1;2;26;82;10
FRAEX38873_v2_000113940;611;833;994;661;657;762
FRAEX38873_v2_000113950;0;3;0;7;0;0
FRAEX38873_v2_000113960;434;927;1105;1052;944;1321
FRAEX38873_v2_000113970;2299;1509;1554;1258;1651;2212
FRAEX38873_v2_000113980;8;0;0;12;9;18
FRAEX38873_v2_000113990;1010;542;1025;473;377;491
FRAEX38873_v2_000114000;8;66;111;9;29;60
FRAEX38873_v2_000114010;991;1418;1743;1020;1161;1289
FRAEX38873_v2_000114020;0;0;0;16;0;1
FRAEX38873_v2_000114030;0;0;0;0;0;0
FRAEX38873_v2_000114040;177;143;225;425;371;464
FRAEX38873_v2_000114050;19;0;2;10;71;9
FRAEX38873_v2_000114060;0;0;0;0;0;0
FRAEX38873_v2_000114070;1962;2002;2026;3632;2559;3183
FRAEX38873_v2_000114080;125;155;206;1893;371;1496
FRAEX38873_v2_000401070;0;0;0;0;0;0
FRAEX38873_v2_000401080;1224;834;1676;427;782;589
FRAEX38873_v2_000401090;1067;831;1997;239;587;520
FRAEX38873_v2_000121240;206;154;178;131;181;61
FRAEX38873_v2_000121250;146;136;195;286;275;376
FRAEX38873_v2_000121260;247;377;265;743;777;701
FRAEX38873_v2_000121270;775;788;745;337;430;310
FRAEX38873_v2_000121280;1045;953;1450;771;695;1056
FRAEX38873_v2_000121290;984;1007;1715;1200;1061;1501
FRAEX38873_v2_000121300;7;18;19;142;47;204
FRAEX38873_v2_000121310;32;8;0;390;610;155
FRAEX38873_v2_000121320;82;42;89;100;114;106
FRAEX38873_v2_000121330;765;698;657;901;1094;795
FRAEX38873_v2_000121340;3272;3613;3077;2360;2554;1434
FRAEX38873_v2_000121350;1320;716;1077;339;549;552
FRAEX38873_v2_000121360;3343;2118;4065;1259;1940;1845
FRAEX38873_v2_000121370;16;76;121;4;4;20
FRAEX38873_v2_000121380;202;330;363;643;646;558
FRAEX38873_v2_000121390;293;195;223;122;196;220
FRAEX38873_v2_000121400;0;0;0;4;0;3
FRAEX38873_v2_000121410;1761;2949;3114;1064;1392;1387
FRAEX38873_v2_000121420;1116;1225;2258;833;784;917
FRAEX38873_v2_000121430;0;0;0;0;0;0
FRAEX38873_v2_000121440;2691;4630;8677;3754;2698;3877
FRAEX38873_v2_000121450;57;171;307;108;147;86
FRAEX38873_v2_000121460;709;768;1413;1088;1238;1246
FRAEX38873_v2_000121470;119;99;229;124;90;173
FRAEX38873_v2_000121480;259;218;415;633;527;775
FRAEX38873_v2_000121490;1279;1961;1882;2059;2230;2643
FRAEX38873_v2_000121500;37;20;55;269;152;270
FRAEX38873_v2_000121510;0;0;0;0;0;0
FRAEX38873_v2_000401100;398;116;279;135;232;121
FRAEX38873_v2_000401110;4;0;0;0;0;0
FRAEX38873_v2_000128420;17;10;25;41;24;19
FRAEX38873_v2_000128430;252;236;196;345;419;311
FRAEX38873_v2_000128440;543;348;401;161;284;254
FRAEX38873_v2_000128450;106;34;55;546;316;562
FRAEX38873_v2_000128460;332;303;538;1494;1386;1173
FRAEX38873_v2_000128470;64;172;265;189;195;248
FRAEX38873_v2_000128480;1147;1161;1276;514;706;755
FRAEX38873_v2_000128490;930;881;1238;994;947;1200
FRAEX38873_v2_000128500;992;918;1162;2291;2849;2475
FRAEX38873_v2_000128510;549;389;405;303;360;300
FRAEX38873_v2_000128520;168;194;212;484;208;320
FRAEX38873_v2_000128530;205;245;382;737;596;557
FRAEX38873_v2_000128540;460;153;238;403;326;115
FRAEX38873_v2_000128550;4674;2129;2243;1066;1976;1476
FRAEX38873_v2_000128560;217;323;391;234;275;332
FRAEX38873_v2_000128570;41;6;5;50;10;42
FRAEX38873_v2_000128580;0;0;7;0;0;0
FRAEX38873_v2_000128590;0;0;0;0;0;0
FRAEX38873_v2_000128600;16;2;6;0;0;0
FRAEX38873_v2_000128610;267;257;409;304;381;451
FRAEX38873_v2_000128620;0;0;0;0;0;0
FRAEX38873_v2_000128630;1116;768;884;1461;1388;1627
FRAEX38873_v2_000128640;747;1015;1364;827;751;1126
FRAEX38873_v2_000128650;14;22;29;6;0;10
FRAEX38873_v2_000128660;2538;462;529;1824;67;344
FRAEX38873_v2_000128670;654;372;413;208;294;586
FRAEX38873_v2_000128680;329;250;274;345;393;391
FRAEX38873_v2_000128690;44;50;106;66;70;97
FRAEX38873_v2_000128700;171;147;142;257;324;238
FRAEX38873_v2_000128710;2663;2574;4273;2259;1994;2675
FRAEX38873_v2_000128720;163;284;305;139;269;306
FRAEX38873_v2_000128740;249;439;559;592;550;610
FRAEX38873_v2_000128750;1379;708;678;15979;14857;23263
FRAEX38873_v2_000128760;6033;2631;4059;13954;12356;16305
FRAEX38873_v2_000136590;8;0;0;89;13;50
FRAEX38873_v2_000136600;11;33;41;2;20;2
FRAEX38873_v2_000136610;31;46;49;10;6;4
FRAEX38873_v2_000136620;97;129;180;329;495;215
FRAEX38873_v2_000136640;33;22;44;27;68;385
FRAEX38873_v2_000136650;1152;862;1773;1476;1274;1631
FRAEX38873_v2_000136660;3231;3051;3936;2333;3294;2842
FRAEX38873_v2_000136670;0;0;0;0;0;0
FRAEX38873_v2_000136680;3149;1474;1507;3961;3994;4512
FRAEX38873_v2_000136690;36;19;50;195;179;186
FRAEX38873_v2_000136700;282;157;243;180;264;233
FRAEX38873_v2_000136710;998;821;1034;827;952;935
FRAEX38873_v2_000136720;0;0;27;2;1;1
FRAEX38873_v2_000401120;0;0;0;0;0;0
FRAEX38873_v2_000142540;728;960;1968;927;330;1533
FRAEX38873_v2_000142550;198;235;288;246;253;287
FRAEX38873_v2_000142560;1507;2076;3406;868;1455;1550
FRAEX38873_v2_000142570;62;107;154;225;199;236
FRAEX38873_v2_000142580;121;167;206;365;425;324
FRAEX38873_v2_000142590;0;0;0;0;2;0
FRAEX38873_v2_000142600;903;1507;1470;1235;1845;1517
FRAEX38873_v2_000142610;1472;1352;2511;1013;1118;1268
FRAEX38873_v2_000142620;0;0;0;0;0;3
FRAEX38873_v2_000142630;28;83;144;212;305;126
FRAEX38873_v2_000142640;750;846;940;1482;1191;1019
FRAEX38873_v2_000142650;206;765;703;1134;1033;451
FRAEX38873_v2_000142660;1915;1095;1576;861;1411;1130
FRAEX38873_v2_000142670;89;356;497;270;463;199
FRAEX38873_v2_000142680;144;186;433;253;273;314
FRAEX38873_v2_000149280;0;0;0;0;0;0
FRAEX38873_v2_000149290;0;2;7;1;0;2
FRAEX38873_v2_000156350;409;490;522;231;350;416
FRAEX38873_v2_000156360;51;38;43;208;85;208
FRAEX38873_v2_000156370;1638;1696;1391;1936;1340;1400
FRAEX38873_v2_000156380;98;143;101;50;82;89
FRAEX38873_v2_000156390;447;517;678;753;666;714
FRAEX38873_v2_000156400;104;124;170;263;194;201
FRAEX38873_v2_000156410;78;93;171;157;135;216
FRAEX38873_v2_000156420;0;3;12;6;0;7
FRAEX38873_v2_000156430;1;31;50;9;35;12
FRAEX38873_v2_000156440;433;562;691;588;596;623
FRAEX38873_v2_000162730;0;8;14;20;32;8
FRAEX38873_v2_000162740;4;31;22;504;158;670
FRAEX38873_v2_000162750;3237;5057;4909;11589;10035;11056
FRAEX38873_v2_000162760;700;716;778;612;683;616
FRAEX38873_v2_000162770;173;334;721;100;101;296
FRAEX38873_v2_000162780;0;0;0;0;0;0
FRAEX38873_v2_000162790;4;35;85;153;69;174
FRAEX38873_v2_000162800;26;34;48;272;109;225
FRAEX38873_v2_000162810;2166;2450;3694;1479;1443;2152
FRAEX38873_v2_000162820;0;2;0;1;0;0
FRAEX38873_v2_000162830;5;71;44;11;6;14
FRAEX38873_v2_000162840;16;122;60;84;59;126
FRAEX38873_v2_000162860;0;0;0;0;0;0
FRAEX38873_v2_000162870;119;83;128;327;382;383
FRAEX38873_v2_000162880;0;8;22;3;8;4
FRAEX38873_v2_000162890;418;432;565;517;283;453
FRAEX38873_v2_000162900;30;61;76;66;71;90
FRAEX38873_v2_000162910;61;94;104;213;177;174
FRAEX38873_v2_000162920;108;43;45;34;42;62
FRAEX38873_v2_000162930;56;118;141;130;140;210
FRAEX38873_v2_000162940;17;48;70;338;383;372
FRAEX38873_v2_000162950;0;0;1;0;0;0
FRAEX38873_v2_000162960;15;25;82;330;187;309
FRAEX38873_v2_000162970;983;759;1176;657;581;752
FRAEX38873_v2_000162980;20;340;277;80496;2542;32092
FRAEX38873_v2_000167690;0;0;0;8;0;0
FRAEX38873_v2_000167700;8;5;0;14;0;28
FRAEX38873_v2_000167710;1276;1375;1262;1195;1099;822
FRAEX38873_v2_000167720;1389;1846;2663;1850;1773;1886
FRAEX38873_v2_000167730;966;1038;1535;794;1067;1178
FRAEX38873_v2_000167740;0;0;0;0;0;0
FRAEX38873_v2_000167750;2838;1044;719;1173;1722;2869
FRAEX38873_v2_000167760;1192;1930;2270;847;904;1265
FRAEX38873_v2_000173440;1001;518;714;407;567;381
FRAEX38873_v2_000173450;850;1112;1586;623;966;1057
FRAEX38873_v2_000173460;447;890;913;734;780;816
FRAEX38873_v2_000173480;595;644;682;585;640;626
FRAEX38873_v2_000173490;0;9;14;12;50;12
FRAEX38873_v2_000173500;32;63;90;28;2;29
FRAEX38873_v2_000173510;0;0;0;0;0;0
FRAEX38873_v2_000173520;0;0;0;0;0;0
FRAEX38873_v2_000173530;156;54;33;177;23;24
FRAEX38873_v2_000179670;128;326;402;213;401;199
FRAEX38873_v2_000179680;1368;722;1290;736;795;970
FRAEX38873_v2_000179690;91;50;83;234;61;485
FRAEX38873_v2_000179700;90;106;167;91;131;134
FRAEX38873_v2_000179710;0;0;0;45;0;9
FRAEX38873_v2_000179720;0;0;0;0;0;0
FRAEX38873_v2_000179730;94;112;115;200;127;157
FRAEX38873_v2_000179740;875;1113;1268;1351;1553;1861
FRAEX38873_v2_000179750;0;0;0;0;0;0
FRAEX38873_v2_000179760;3233;7181;8154;7820;6664;6692
FRAEX38873_v2_000179770;74;77;66;58;14;77
FRAEX38873_v2_000179780;48;52;67;166;136;230
FRAEX38873_v2_000179790;1587;150;227;1535;466;694
FRAEX38873_v2_000179800;967;597;1027;672;788;664
FRAEX38873_v2_000179810;333;209;157;796;1740;514
FRAEX38873_v2_000179820;0;0;0;0;0;0
FRAEX38873_v2_000184640;253;35;119;43;87;29
FRAEX38873_v2_000184650;0;0;0;0;0;0
FRAEX38873_v2_000184660;747;762;984;846;1399;1242
FRAEX38873_v2_000184670;7;2;15;18;39;42
FRAEX38873_v2_000184680;0;0;0;0;0;0
FRAEX38873_v2_000184690;95;557;381;2544;2519;1315
FRAEX38873_v2_000184700;0;0;0;0;0;0
FRAEX38873_v2_000184710;0;0;0;0;0;0
FRAEX38873_v2_000184720;117;118;300;44;27;53
FRAEX38873_v2_000184730;158;365;286;127;114;339
FRAEX38873_v2_000184740;0;0;0;0;0;0
FRAEX38873_v2_000190780;560;1260;1153;1005;1164;761
FRAEX38873_v2_000190790;289;370;750;515;706;722
FRAEX38873_v2_000190800;794;502;466;631;617;947
FRAEX38873_v2_000190810;40;70;56;103;134;71
FRAEX38873_v2_000190820;683;1235;1497;6017;3214;6093
FRAEX38873_v2_000190830;16;6;41;10;80;1
FRAEX38873_v2_000196010;556;1330;4694;2122;6267;1431
FRAEX38873_v2_000196020;139;196;208;142;182;224
FRAEX38873_v2_000196030;0;0;17;133;87;130
FRAEX38873_v2_000196040;594;796;928;480;522;606
FRAEX38873_v2_000196050;13;0;0;3;0;41
FRAEX38873_v2_000196060;45;11;72;63;56;70
FRAEX38873_v2_000196070;354;211;352;669;669;905
FRAEX38873_v2_000196080;21829;13655;13607;1652;6650;2979
FRAEX38873_v2_000196090;574;650;1127;555;598;755
FRAEX38873_v2_000196100;0;49;100;3;21;40
FRAEX38873_v2_000196110;1967;1065;1006;1708;5950;3026
FRAEX38873_v2_000202090;1519;2696;3992;2187;2902;2718
FRAEX38873_v2_000202100;0;10;4;0;0;1
FRAEX38873_v2_000202110;2757;2762;3210;4379;3590;4902
FRAEX38873_v2_000202120;1148;889;1339;703;779;894
FRAEX38873_v2_000202130;0;0;0;0;0;0
FRAEX38873_v2_000202140;2130;3145;3525;2281;1924;2495
FRAEX38873_v2_000202150;15;54;95;33;61;81
FRAEX38873_v2_000202160;0;0;0;9;4;3
FRAEX38873_v2_000202170;268;382;342;275;539;207
FRAEX38873_v2_000202180;8454;6306;5865;5227;6142;5401
FRAEX38873_v2_000202190;61;121;95;58;93;79
FRAEX38873_v2_000202200;637;489;799;816;840;1162
FRAEX38873_v2_000202210;1423;1974;1954;4877;4742;3592
FRAEX38873_v2_000202220;564;842;725;275;434;325
FRAEX38873_v2_000202230;1397;1155;1206;779;818;799
FRAEX38873_v2_000202240;848;783;604;211;298;293
FRAEX38873_v2_000202250;38;48;25;104;173;99
FRAEX38873_v2_000202260;34;35;58;111;67;122
FRAEX38873_v2_000202270;4030;7688;7378;6873;5975;6699
FRAEX38873_v2_000202280;9;21;22;22;0;16
FRAEX38873_v2_000202290;482;1422;1118;508;566;175
FRAEX38873_v2_000202300;5730;5104;6333;2300;1800;3718
FRAEX38873_v2_000202310;551;713;636;172;84;201
FRAEX38873_v2_000202320;441;207;304;1319;625;1241
FRAEX38873_v2_000202330;40;41;92;331;417;248
FRAEX38873_v2_000202340;0;0;3;3;0;1
FRAEX38873_v2_000202350;41;76;55;36;55;94
FRAEX38873_v2_000202360;0;0;0;0;0;0
FRAEX38873_v2_000202370;918;585;703;826;770;1378
FRAEX38873_v2_000202380;3208;2661;4926;18796;19372;20148
FRAEX38873_v2_000206890;1561;2021;2461;3899;3205;3479
FRAEX38873_v2_000206900;337;545;525;603;707;727
FRAEX38873_v2_000206910;0;0;0;0;0;0
FRAEX38873_v2_000206920;0;0;0;0;9;0
FRAEX38873_v2_000206930;5244;3973;4793;3023;4112;2914
FRAEX38873_v2_000206940;668;832;1307;874;688;991
FRAEX38873_v2_000206950;774;450;734;763;604;1123
FRAEX38873_v2_000206960;1890;2230;3041;1091;1815;1624
FRAEX38873_v2_000206970;0;0;1;0;0;0
FRAEX38873_v2_000206980;259;321;325;211;260;350
FRAEX38873_v2_000212140;0;0;2;0;0;8
FRAEX38873_v2_000212150;0;21;33;12;3;18
FRAEX38873_v2_000212160;508;442;400;514;686;645
FRAEX38873_v2_000212170;2390;1974;2188;975;1370;1479
FRAEX38873_v2_000212180;0;0;4;8;0;5
FRAEX38873_v2_000212190;16;33;134;743;899;1061
FRAEX38873_v2_000212200;833;615;767;569;556;676
FRAEX38873_v2_000212230;246;345;280;422;608;547
FRAEX38873_v2_000212240;1248;1189;1296;2694;3427;2299
FRAEX38873_v2_000212250;398;1369;1689;3031;2190;3250
FRAEX38873_v2_000217240;322;544;839;278;244;437
FRAEX38873_v2_000217250;0;6;0;5;55;57
FRAEX38873_v2_000217260;0;0;0;0;0;0
FRAEX38873_v2_000217270;144;239;331;145;132;280
FRAEX38873_v2_000217280;0;0;0;0;0;0
FRAEX38873_v2_000217290;0;0;0;0;0;0
FRAEX38873_v2_000217300;403;456;539;342;522;542
FRAEX38873_v2_000217310;198;371;442;473;402;595
FRAEX38873_v2_000217320;0;0;0;10;0;9
FRAEX38873_v2_000217330;1212;715;897;465;467;172
FRAEX38873_v2_000217340;230;304;257;326;417;391
FRAEX38873_v2_000217350;182;85;73;189;243;154
FRAEX38873_v2_000217360;349;396;654;392;322;529
FRAEX38873_v2_000221540;258;252;301;619;460;457
FRAEX38873_v2_000221550;1611;820;1315;355;675;446
FRAEX38873_v2_000221560;1128;1186;1714;802;513;878
FRAEX38873_v2_000221570;802;697;169;1;7;69
FRAEX38873_v2_000221580;167;263;234;99;109;86
FRAEX38873_v2_000221590;0;0;0;0;0;0
FRAEX38873_v2_000221600;0;0;0;0;0;0
FRAEX38873_v2_000221610;429;290;462;329;234;335
FRAEX38873_v2_000221620;5;50;53;72;32;79
FRAEX38873_v2_000221630;526;534;673;449;582;522
FRAEX38873_v2_000221640;3412;5780;5745;3645;4012;4777
FRAEX38873_v2_000221650;213;117;121;149;50;79
FRAEX38873_v2_000221660;4;1;0;3;0;0
FRAEX38873_v2_000221670;0;0;0;0;0;0
FRAEX38873_v2_000221680;149;271;220;379;628;569
FRAEX38873_v2_000221690;252;197;356;599;592;597
FRAEX38873_v2_000221700;0;0;0;0;0;0
FRAEX38873_v2_000221710;72;76;103;54;82;81
FRAEX38873_v2_000221720;307;354;574;538;524;684
FRAEX38873_v2_000221730;114;181;239;431;616;591
FRAEX38873_v2_000221740;1343;1237;1892;632;827;625
FRAEX38873_v2_000221750;230;222;251;108;208;133
FRAEX38873_v2_000221760;256;161;190;225;117;208
FRAEX38873_v2_000226980;7685;3417;3638;707;2016;378
FRAEX38873_v2_000226990;1260;1387;1438;396;635;412
FRAEX38873_v2_000227000;115;115;184;226;356;216
FRAEX38873_v2_000227010;287;318;384;387;392;525
FRAEX38873_v2_000227020;295;315;516;231;212;219
FRAEX38873_v2_000227030;83;90;178;234;199;253
FRAEX38873_v2_000227040;4;8;0;0;6;3
FRAEX38873_v2_000227050;0;0;0;0;0;0
FRAEX38873_v2_000227060;2467;3020;2248;4245;2771;2980
FRAEX38873_v2_000227070;826;800;1099;1383;1104;2116
FRAEX38873_v2_000227080;11;54;49;109;147;163
FRAEX38873_v2_000227090;0;7;2;0;1;0
FRAEX38873_v2_000227100;12516;18052;20723;10155;7686;11925
FRAEX38873_v2_000227110;338;354;459;472;472;292
FRAEX38873_v2_000227120;10;1;8;18;0;13
FRAEX38873_v2_000227130;20;16;86;102;230;222
FRAEX38873_v2_000227140;43;257;286;2456;1581;2875
FRAEX38873_v2_000227160;162;172;187;451;343;409
FRAEX38873_v2_000227170;0;2;11;3;30;28
FRAEX38873_v2_000227180;19;68;118;82;121;70
FRAEX38873_v2_000227190;0;3;1;3;0;6
FRAEX38873_v2_000227200;87;95;205;33;47;35
FRAEX38873_v2_000227210;1812;766;839;801;878;920
FRAEX38873_v2_000227220;11;40;67;81;13;45
FRAEX38873_v2_000227230;4;0;0;3;15;0
FRAEX38873_v2_000227240;39;72;179;437;338;327
FRAEX38873_v2_000227250;682;664;699;704;701;573
FRAEX38873_v2_000227260;55;12;46;512;58;111
FRAEX38873_v2_000227270;0;11;3;13;2;9
FRAEX38873_v2_000227280;101;7;0;700;18;1081
FRAEX38873_v2_000227290;8;0;3;14;7;11
FRAEX38873_v2_000227300;517;486;732;394;324;498
